Month,,Precipitation
19560623,7.756522, 
19560624,18.55217, 
19560625,0.1826087, 
19560626,0.2869565, 
19560627,1.382609, 
19560628,4.178261, 
19560629,1.156522, 
19560630,0.4000000, 
19560701,0.000000, 
19560702,5.513044, 
19560703,17.70000, 
19560704,8.356521, 
19560705,7.056522, 
19560706,3.078261, 
19560707,5.930435, 
19560708,0.2217391, 
19560709,0.000000, 
19560710,0.000000, 
19560711,0.000000, 
19560712,0.000000, 
19560713,0.000000, 
19560714,5.982608, 
19560715,12.56957, 
19560716,4.813043, 
19560717,0.000000, 
19560718,0.000000, 
19560719,0.000000, 
19560720,0.3652174, 
19560721,0.1130435, 
19560722,0.8695653E-02
19560723,0.3391304, 
19560724,0.8695653E-02
19560725,0.1565217, 
19560726,0.000000, 
19560727,0.6956522E-01
19560728,1.513043, 
19560729,0.1739131E-01
19560730,0.1739130, 
19560731,0.3956521, 
19560801,8.086957, 
19560802,19.43913, 
19560803,1.656522, 
19560804,2.195652, 
19560805,2.443478, 
19560806,2.334783, 
19560807,6.734782, 
19560808,0.7391305E-01
19560809,0.000000, 
19560810,0.5565218, 
19560811,6.117393, 
19560812,0.6347826, 
19560813,0.9260870, 
19560814,1.991305, 
19560815,4.773913, 
19560816,2.900000, 
19560817,0.2695652, 
19560818,0.3217392, 
19560819,0.2608696E-01
19560820,0.000000, 
19560821,0.000000, 
19560822,0.000000, 
19560823,0.4521739, 
19560824,2.373913, 
19560825,3.456522, 
19560826,1.052174, 
19560827,8.278260, 
19560828,0.7739131, 
19560829,0.4347826E-01
19560830,0.1608696, 
19560831,0.000000, 
19560901,0.3043479E-01
19560902,0.2869565, 
19560903,2.491304, 
19560904,0.4086957, 
19560905,0.000000, 
19560906,0.1739131E-01
19560907,0.1217391, 
19560908,0.000000, 
19560909,0.1043478, 
19560910,4.886956, 
19560911,9.800000, 
19560912,7.513045, 
19560913,0.8260869, 
19560914,0.000000, 
19560915,0.000000, 
19560916,0.3652174, 
19560917,2.704347, 
19560918,0.000000, 
19560919,0.000000, 
19560920,0.000000, 
19560921,0.000000, 
19560922,0.000000, 
19560923,0.000000, 
19560924,0.000000, 
19560925,0.000000, 
19560926,1.843478, 
19560927,5.786955, 
19560928,2.630435, 
19560929,0.5739131, 
19560930,2.330434, 
19561001,2.630435, 
19561002,22.32174, 
19561003,1.643478, 
19561004,2.104348, 
19561005,2.139130, 
19561006,2.673913, 
19561007,0.6043478, 
19561008,2.552174, 
19561009,1.956522, 
19561010,0.000000, 
19561011,0.000000, 
19561012,0.1391304, 
19561013,0.4913044, 
19561014,0.7565218, 
19561015,0.000000, 
19561016,0.4869565, 
19561017,1.991304, 
19561018,8.165216, 
19561019,0.4304348, 
19561020,0.1304348E-01
19561021,0.000000, 
19561022,0.000000, 
19561023,0.000000, 
19561024,0.000000, 
19561025,0.5434782, 
19561026,7.539130, 
19561027,12.54348, 
19561028,5.282609, 
19561029,5.786957, 
19561030,0.6695653, 
19561031,0.3695652, 
19561101,0.4739131, 
19561102,0.2608696, 
19561103,0.1260870, 
19561104,1.091304, 
19561105,5.386956, 
19561106,11.47391, 
19561107,4.426087, 
19561108,0.1739131E-01
19561109,1.426087, 
19561110,3.660869, 
19561111,0.8304349, 
19561112,0.6000000, 
19561113,0.000000, 
19561114,0.1739130, 
19561115,0.4652174, 
19561116,0.6826087, 
19561117,0.6347826, 
19561118,0.3391305, 
19561119,0.000000, 
19561120,0.000000, 
19561121,0.000000, 
19561122,0.000000, 
19561123,0.000000, 
19561124,2.886957, 
19561125,7.878259, 
19561126,5.813045, 
19561127,3.886957, 
19561128,5.130435, 
19561129,0.9739131, 
19561130,0.1347826, 
19561201,0.4434782, 
19561202,2.143478, 
19561203,2.426087, 
19561204,5.473914, 
19561205,6.234782, 
19561206,0.1826087, 
19561207,0.3652174, 
19561208,0.3000000, 
19561209,0.4260869, 
19561210,1.108696, 
19561211,2.634782, 
19561212,1.443478, 
19561213,0.7956522, 
19561214,1.086957, 
19561215,0.3478261E-01
19561216,0.000000, 
19561217,0.000000, 
19561218,0.000000, 
19561219,0.000000, 
19561220,0.3826087, 
19561221,1.104348, 
19561222,0.4652174, 
19561223,1.856522, 
19561224,4.586956, 
19561225,2.643478, 
19561226,0.2391305, 
19561227,0.000000, 
19561228,0.000000, 
19561229,0.000000, 
19561230,0.000000, 
19561231,0.000000, 
19570101,0.000000, 
19570102,0.000000, 
19570103,0.8208334, 
19570104,3.733334, 
19570105,5.454168, 
19570106,1.400000, 
19570107,0.3333334E-01
19570108,0.6250000E-01
19570109,0.1375000, 
19570110,0.4416667, 
19570111,1.766667, 
19570112,3.441666, 
19570113,0.9500000, 
19570114,0.6708333, 
19570115,0.000000, 
19570116,0.1583333, 
19570117,0.000000, 
19570118,0.000000, 
19570119,0.000000, 
19570120,0.000000, 
19570121,0.000000, 
19570122,0.000000, 
19570123,0.000000, 
19570124,0.4166667E-01
19570125,2.175000, 
19570126,4.787499, 
19570127,1.520833, 
19570128,0.8083332, 
19570129,1.754167, 
19570130,4.258334, 
19570131,3.762500, 
19570201,3.720834, 
19570202,2.845834, 
19570203,0.8208333, 
19570204,0.8333334E-02
19570205,0.3333334E-01
19570206,0.3500000, 
19570207,1.508333, 
19570208,2.420833, 
19570209,0.5375000, 
19570210,3.291666, 
19570211,0.1791667, 
19570212,4.950000, 
19570213,9.245833, 
19570214,4.637499, 
19570215,0.4541667, 
19570216,0.3333333, 
19570217,2.879167, 
19570218,0.1083333, 
19570219,0.2666666, 
19570220,0.3875000, 
19570221,0.8000001, 
19570222,0.000000, 
19570223,0.1583333, 
19570224,0.000000, 
19570225,0.5000000, 
19570226,1.083333, 
19570227,0.8541666, 
19570228,0.6666667E-01
19570301,0.1666667E-01
19570302,0.000000, 
19570303,0.000000, 
19570304,0.000000, 
19570305,0.000000, 
19570306,0.2250000, 
19570307,2.041667, 
19570308,0.9166666E-01
19570309,0.000000, 
19570310,0.000000, 
19570311,0.000000, 
19570312,0.000000, 
19570313,0.000000, 
19570314,3.266667, 
19570315,6.266668, 
19570316,7.229167, 
19570317,10.23750, 
19570318,3.754167, 
19570319,3.912500, 
19570320,0.8333334, 
19570321,0.8333334E-02
19570322,0.000000, 
19570323,0.1666667, 
19570324,0.1916667, 
19570325,1.012500, 
19570326,0.6083333, 
19570327,6.029166, 
19570328,2.037500, 
19570329,5.733333, 
19570330,0.2000000, 
19570331,0.2500000E-01
19570401,0.5541667, 
19570402,0.4125000, 
19570403,0.000000, 
19570404,0.000000, 
19570405,0.000000, 
19570406,0.2500000E-01
19570407,0.1666667E-01
19570408,0.000000, 
19570409,0.000000, 
19570410,0.000000, 
19570411,0.000000, 
19570412,0.000000, 
19570413,0.3333333, 
19570414,0.3416667, 
19570415,0.6958334, 
19570416,0.5500001, 
19570417,0.2666667, 
19570418,1.125000, 
19570419,1.937500, 
19570420,0.000000, 
19570421,0.000000, 
19570422,0.000000, 
19570423,0.000000, 
19570424,0.8333334E-02
19570425,0.3166667, 
19570426,0.8333334E-02
19570427,0.5250000, 
19570428,0.000000, 
19570429,0.4166667E-01
19570430,0.4958333, 
19570501,0.000000, 
19570502,0.1666667E-01
19570503,0.9166667E-01
19570504,0.4166667E-01
19570505,0.2625000, 
19570506,1.520833, 
19570507,1.800000, 
19570508,0.2916667E-01
19570509,0.000000, 
19570510,0.000000, 
19570511,0.000000, 
19570512,0.2083333, 
19570513,1.175000, 
19570514,0.000000, 
19570515,0.4166667E-01
19570516,1.062500, 
19570517,0.000000, 
19570518,0.8666666, 
19570519,8.616667, 
19570520,0.000000, 
19570521,2.500000, 
19570522,6.650000, 
19570523,13.56667, 
19570524,0.000000, 
19570525,0.000000, 
19570526,0.000000, 
19570527,0.000000, 
19570528,0.000000, 
19570529,0.000000, 
19570530,0.000000, 
19570531,0.000000, 
19570601,0.000000, 
19570602,0.5000000, 
19570603,2.425000, 
19570604,2.245833, 
19570605,3.649999, 
19570606,0.5083334, 
19570607,0.000000, 
19570608,0.000000, 
19570609,0.000000, 
19570610,0.1666667E-01
19570611,0.8749999, 
19570612,0.000000, 
19570613,0.000000, 
19570614,0.000000, 
19570615,0.000000, 
19570616,0.000000, 
19570617,0.000000, 
19570618,0.2500000E-01
19570619,0.1000000, 
19570620,0.000000, 
19570621,1.204167, 
19570622,4.525000, 
19570623,8.958333, 
19570624,21.72916, 
19570625,2.704166, 
19570626,0.000000, 
19570627,0.000000, 
19570628,0.000000, 
19570629,0.3833333, 
19570630,3.379166, 
19570701,0.2500000E-01
19570702,0.5083333, 
19570703,6.470833, 
19570704,0.000000, 
19570705,0.000000, 
19570706,2.733333, 
19570707,4.133334, 
19570708,3.416667, 
19570709,1.333333, 
19570710,4.858334, 
19570711,10.57917, 
19570712,0.000000, 
19570713,3.529167, 
19570714,7.000000, 
19570715,1.941667, 
19570716,0.000000, 
19570717,0.000000, 
19570718,2.033333, 
19570719,4.108332, 
19570720,6.379167, 
19570721,2.654166, 
19570722,3.904166, 
19570723,0.2458333, 
19570724,0.1750000, 
19570725,3.012500, 
19570726,8.050000, 
19570727,0.3833333, 
19570728,1.300000, 
19570729,3.104166, 
19570730,8.554167, 
19570731,0.000000, 
19570801,0.000000, 
19570802,0.000000, 
19570803,0.000000, 
19570804,0.000000, 
19570805,0.000000, 
19570806,1.241667, 
19570807,5.983333, 
19570808,0.5000000, 
19570809,1.020833, 
19570810,0.3333333, 
19570811,3.045833, 
19570812,0.000000, 
19570813,0.5750000, 
19570814,1.308334, 
19570815,0.4833333, 
19570816,0.8333334E-02
19570817,3.850000, 
19570818,0.8333334E-02
19570819,0.7000000, 
19570820,2.525000, 
19570821,5.720833, 
19570822,1.229167, 
19570823,6.050000, 
19570824,11.45000, 
19570825,1.637500, 
19570826,4.687500, 
19570827,2.841666, 
19570828,3.804168, 
19570829,1.512500, 
19570830,1.483333, 
19570831,4.970832, 
19570901,0.5583333, 
19570902,3.466666, 
19570903,0.3083333, 
19570904,0.1083333, 
19570905,0.3750000, 
19570906,0.8333334E-02
19570907,0.000000, 
19570908,0.000000, 
19570909,0.8333334E-02
19570910,2.033333, 
19570911,5.204166, 
19570912,5.212500, 
19570913,4.329167, 
19570914,2.812500, 
19570915,3.129166, 
19570916,7.079166, 
19570917,2.979166, 
19570918,2.483333, 
19570919,4.029167, 
19570920,0.7750000, 
19570921,3.487500, 
19570922,8.966666, 
19570923,16.98333, 
19570924,2.466667, 
19570925,0.000000, 
19570926,0.3333333, 
19570927,1.387500, 
19570928,3.516666, 
19570929,5.179167, 
19570930,0.1750000, 
19571001,0.2500000E-01
19571002,0.1333333, 
19571003,1.670833, 
19571004,0.5000000, 
19571005,1.945834, 
19571006,0.5000000E-01
19571007,0.000000, 
19571008,0.000000, 
19571009,0.000000, 
19571010,0.3333334E-01
19571011,0.1291666, 
19571012,0.1333333, 
19571013,0.4000000, 
19571014,0.9958335, 
19571015,1.258333, 
19571016,0.7875001, 
19571017,1.383333, 
19571018,3.254166, 
19571019,4.604166, 
19571020,0.7458333, 
19571021,1.254167, 
19571022,0.9000002, 
19571023,0.5250001, 
19571024,1.854167, 
19571025,0.8333334E-02
19571026,0.000000, 
19571027,0.000000, 
19571028,0.000000, 
19571029,0.000000, 
19571030,0.2583333, 
19571031,0.3333334E-01
19571101,0.2500000E-01
19571102,0.000000, 
19571103,0.000000, 
19571104,0.000000, 
19571105,0.000000, 
19571106,0.6750000, 
19571107,3.924999, 
19571108,6.875000, 
19571109,6.283333, 
19571110,0.000000, 
19571111,0.2500000E-01
19571112,0.000000, 
19571113,0.000000, 
19571114,0.000000, 
19571115,0.000000, 
19571116,0.000000, 
19571117,0.000000, 
19571118,0.000000, 
19571119,0.000000, 
19571120,0.000000, 
19571121,0.000000, 
19571122,0.2000000, 
19571123,0.6791666, 
19571124,1.358333, 
19571125,0.7083333, 
19571126,0.4583334E-01
19571127,0.8333334E-01
19571128,0.5666668, 
19571129,0.000000, 
19571130,0.1750000, 
19571201,3.033333, 
19571202,0.8333334E-01
19571203,0.1666667E-01
19571204,0.2500000E-01
19571205,0.4166667E-01
19571206,0.7583334, 
19571207,6.925001, 
19571208,10.12500, 
19571209,0.2125000, 
19571210,0.3333334E-01
19571211,0.000000, 
19571212,0.1333333, 
19571213,1.466667, 
19571214,9.950002, 
19571215,0.000000, 
19571216,0.8333334E-02
19571217,0.000000, 
19571218,0.000000, 
19571219,0.1666667E-01
19571220,0.5000000E-01
19571221,0.1958333, 
19571222,0.2500000E-01
19571223,0.3333334E-01
19571224,0.000000, 
19571225,0.000000, 
19571226,0.1250000E-01
19571227,0.4333334, 
19571228,2.841666, 
19571229,10.26250, 
19571230,6.058333, 
19571231,3.962501, 
19580101,3.287500, 
19580102,0.000000, 
19580103,0.000000, 
19580104,1.700000, 
19580105,6.108333, 
19580106,4.024999, 
19580107,2.220833, 
19580108,2.783334, 
19580109,4.304166, 
19580110,0.4333333, 
19580111,0.1083333, 
19580112,0.2291667, 
19580113,0.3333334E-01
19580114,0.1291667, 
19580115,0.3875000, 
19580116,0.7791668, 
19580117,0.8416667, 
19580118,1.679167, 
19580119,1.920833, 
19580120,0.1250000E-01
19580121,0.000000, 
19580122,0.000000, 
19580123,0.000000, 
19580124,0.000000, 
19580125,0.000000, 
19580126,0.000000, 
19580127,0.000000, 
19580128,0.000000, 
19580129,0.000000, 
19580130,0.8333334E-01
19580131,0.8333334E-02
19580201,0.2083333, 
19580202,2.029167, 
19580203,1.858333, 
19580204,6.941668, 
19580205,12.93333, 
19580206,0.5375000, 
19580207,1.562500, 
19580208,3.845834, 
19580209,0.1000000, 
19580210,0.1333333, 
19580211,1.441667, 
19580212,3.129167, 
19580213,2.008333, 
19580214,1.620833, 
19580215,3.700001, 
19580216,1.979167, 
19580217,0.5000000, 
19580218,1.275000, 
19580219,2.029166, 
19580220,4.979167, 
19580221,2.254167, 
19580222,0.9416665, 
19580223,1.270833, 
19580224,4.008333, 
19580225,5.633333, 
19580226,3.795834, 
19580227,0.7750000, 
19580228,0.1625000, 
19580301,0.5166668, 
19580302,0.1583333, 
19580303,0.1333333, 
19580304,1.150000, 
19580305,2.199999, 
19580306,0.8416667, 
19580307,0.1666667, 
19580308,0.1750000, 
19580309,0.2125000, 
19580310,0.2083333E-01
19580311,0.4000000, 
19580312,0.7583333, 
19580313,0.8333334E-01
19580314,0.1166667, 
19580315,1.054167, 
19580316,0.2000000, 
19580317,0.5000000E-01
19580318,0.2916667E-01
19580319,0.000000, 
19580320,0.1000000, 
19580321,0.6583333, 
19580322,1.450000, 
19580323,0.3416667, 
19580324,0.000000, 
19580325,0.000000, 
19580326,0.000000, 
19580327,0.000000, 
19580328,0.3333334E-01
19580329,0.1000000, 
19580330,0.1666667E-01
19580331,0.000000, 
19580401,0.000000, 
19580402,0.000000, 
19580403,0.000000, 
19580404,0.3000000, 
19580405,0.000000, 
19580406,0.000000, 
19580407,0.1041667, 
19580408,0.5166667, 
19580409,2.162500, 
19580410,0.000000, 
19580411,0.000000, 
19580412,0.000000, 
19580413,0.000000, 
19580414,0.000000, 
19580415,0.1083333, 
19580416,1.154167, 
19580417,0.000000, 
19580418,1.320833, 
19580419,3.883333, 
19580420,5.200000, 
19580421,4.441667, 
19580422,9.083334, 
19580423,0.8333334E-02
19580424,0.3333334E-01
19580425,1.375000, 
19580426,4.862501, 
19580427,6.629168, 
19580428,4.008333, 
19580429,0.1666667E-01
19580430,0.000000, 
19580501,0.000000, 
19580502,0.1708333, 
19580503,0.000000, 
19580504,0.000000, 
19580505,0.8333334, 
19580506,9.533334, 
19580507,0.6666667, 
19580508,2.066666, 
19580509,4.124999, 
19580510,2.841666, 
19580511,4.575000, 
19580512,2.033333, 
19580513,2.666667, 
19580514,6.204166, 
19580515,1.245833, 
19580516,2.208334, 
19580517,0.7874999, 
19580518,3.499999, 
19580519,0.8333334E-02
19580520,1.566667, 
19580521,2.979167, 
19580522,0.8000000, 
19580523,0.5166667, 
19580524,0.000000, 
19580525,1.766667, 
19580526,13.60000, 
19580527,25.85000, 
19580528,0.3750000E-01
19580529,0.1666667, 
19580530,0.4833333, 
19580531,3.070833, 
19580601,0.000000, 
19580602,0.000000, 
19580603,0.000000, 
19580604,0.7833333, 
19580605,0.000000, 
19580606,0.6666667E-01
19580607,1.995833, 
19580608,4.612499, 
19580609,1.787500, 
19580610,0.000000, 
19580611,0.1333333, 
19580612,0.5749999, 
19580613,0.000000, 
19580614,0.000000, 
19580615,0.000000, 
19580616,0.000000, 
19580617,0.7166667, 
19580618,4.645833, 
19580619,4.541667, 
19580620,10.48750, 
19580621,6.916666, 
19580622,3.612500, 
19580623,6.608334, 
19580624,10.67083, 
19580625,1.087500, 
19580626,2.633333, 
19580627,6.387500, 
19580628,4.058334, 
19580629,6.516666, 
19580630,0.4083333, 
19580701,0.3500000, 
19580702,5.916667, 
19580703,5.408333, 
19580704,12.20000, 
19580705,9.358333, 
19580706,0.1208333, 
19580707,0.5875000, 
19580708,0.000000, 
19580709,0.000000, 
19580710,0.7666667, 
19580711,2.725000, 
19580712,2.854167, 
19580713,0.000000, 
19580714,0.000000, 
19580715,1.987500, 
19580716,6.054167, 
19580717,0.1208333, 
19580718,0.000000, 
19580719,2.566667, 
19580720,5.029166, 
19580721,2.395834, 
19580722,0.8750000, 
19580723,1.466667, 
19580724,4.079166, 
19580725,1.050000, 
19580726,0.2083333, 
19580727,0.8333334E-01
19580728,0.9333332, 
19580729,3.658334, 
19580730,0.1916667, 
19580731,0.1250000, 
19580801,3.662500, 
19580802,0.1250000, 
19580803,2.187500, 
19580804,0.000000, 
19580805,0.9333332, 
19580806,3.741666, 
19580807,1.125000, 
19580808,0.7250000, 
19580809,0.7625000, 
19580810,0.1000000, 
19580811,2.016666, 
19580812,0.7291666, 
19580813,3.608333, 
19580814,1.758334, 
19580815,1.283333, 
19580816,18.37917, 
19580817,0.000000, 
19580818,9.533334, 
19580819,21.44583, 
19580820,13.80416, 
19580821,0.5000000E-01
19580822,1.066667, 
19580823,4.020833, 
19580824,0.4416667, 
19580825,0.8791668, 
19580826,0.7749999, 
19580827,0.000000, 
19580828,0.000000, 
19580829,0.000000, 
19580830,0.000000, 
19580831,0.000000, 
19580901,0.000000, 
19580902,0.000000, 
19580903,0.000000, 
19580904,0.000000, 
19580905,0.000000, 
19580906,7.766667, 
19580907,17.75000, 
19580908,4.491665, 
19580909,3.879167, 
19580910,3.841666, 
19580911,0.1541667, 
19580912,0.8333334E-01
19580913,0.000000, 
19580914,1.633333, 
19580915,3.995833, 
19580916,2.295834, 
19580917,2.587500, 
19580918,0.2000000, 
19580919,0.2000000, 
19580920,1.812500, 
19580921,2.866667, 
19580922,3.095834, 
19580923,1.912500, 
19580924,4.329167, 
19580925,1.354167, 
19580926,3.916667, 
19580927,0.000000, 
19580928,0.000000, 
19580929,0.000000, 
19580930,0.1000000, 
19581001,3.058333, 
19581002,5.091666, 
19581003,0.1666667E-01
19581004,0.2000000, 
19581005,0.000000, 
19581006,0.000000, 
19581007,0.000000, 
19581008,0.000000, 
19581009,0.6666667E-01
19581010,0.000000, 
19581011,0.3333334E-01
19581012,0.2458334, 
19581013,0.9999998, 
19581014,4.704167, 
19581015,7.179167, 
19581016,4.420832, 
19581017,2.658333, 
19581018,1.504167, 
19581019,2.391666, 
19581020,1.104167, 
19581021,1.491666, 
19581022,0.2166667, 
19581023,0.1833333, 
19581024,0.1666667E-01
19581025,0.2916667E-01
19581026,0.000000, 
19581027,0.1666667E-01
19581028,0.000000, 
19581029,0.000000, 
19581030,0.3333334E-01
19581031,0.1458333, 
19581101,0.2833334, 
19581102,0.9000001, 
19581103,2.904167, 
19581104,1.725000, 
