Month,,Temperature
19640616,17.41579,,
19640617,19.87368,,
19640618,22.44737,,
19640619,21.73684,,
19640620,18.62632,,
19640621,13.06316,,
19640622,16.75789,,
19640623,14.62105,,
19640624,15.63684,,
19640625,18.83684,,
19640626,21.74737,,
19640627,22.04737,,
19640628,20.06842,,
19640629,13.67369,,
19640630,13.31053,,
19640701,14.01579,,
19640702,14.70000,,
19640703,15.14211,,
19640704,12.98421,,
19640705,13.32632,,
19640706,12.98421,,
19640707,16.42105,,
19640708,20.17895,,
19640709,16.48948,,
19640710,16.26842,,
19640711,16.48421,,
19640712,19.37368,,
19640713,21.10000,,
19640714,22.92632,,
19640715,25.26842,,
19640716,22.78947,,
19640717,21.64737,,
19640718,24.09473,,
19640719,26.32105,,
19640720,22.64737,,
19640721,24.95790,,
19640722,21.08421,,
19640723,16.94737,,
19640724,16.51053,,
19640725,19.16316,,
19640726,23.33158,,
19640727,25.68947,,
19640728,21.88421,,
19640729,17.97895,,
19640730,16.57895,,
19640731,21.84211,,
19640801,14.16316,,
19640802,13.41579,,
19640803,14.01579,,
19640804,17.17369,,
19640805,15.52105,,
19640806,16.31579,,
19640807,22.05789,,
19640808,17.67368,,
19640809,17.78947,,
19640810,15.07895,,
19640811,16.30000,,
19640812,17.10000,,
19640813,15.26842,,
19640814,15.84737,,
19640815,17.11579,,
19640816,16.32105,,
19640817,17.83158,,
19640818,19.26842,,
19640819,16.85789,,
19640820,12.91579,,
19640821,12.13158,,
19640822,12.90000,,
19640823,13.96842,,
19640824,16.57895,,
19640825,17.77895,,
19640826,21.13684,,
19640827,24.23158,,
19640828,24.53158,,
19640829,18.58947,,
19640830,13.05789,,
19640831,13.10000,,
19640901,12.77895,,
19640902,14.35263,,
19640903,16.95789,,
19640904,18.88948,,
19640905,21.45263,,
19640906,18.15263,,
19640907,14.94737,,
19640908,14.17895,,
19640909,14.96316,,
19640910,17.64211,,
19640911,19.95263,,
19640912,14.41053,,
19640913,9.884210,,
19640914,14.95263,,
19640915,20.34737,,
19640916,18.03158,,
19640917,13.13684,,
19640918,11.04211,,
19640919,13.06316,,
19640920,11.59474,,
19640921,9.015789,,
19640922,9.621052,,
19640923,9.452632,,
19640924,12.03684,,
19640925,13.04210,,
19640926,13.33158,,
19640927,13.22632,,
19640928,11.98421,,
19640929,11.71052,,
19640930,10.11579,,
19641001,8.036842,,
19641002,9.310526,,
19641003,9.721051,,
19641004,9.173683,,
19641005,10.80526,,
19641006,11.96842,,
19641007,16.08421,,
19641008,11.06842,,
19641009,8.389473,,
19641010,8.121052,,
19641011,8.157895,,
19641012,9.294736,,
19641013,7.910526,,
19641014,7.936841,,
19641015,7.026316,,
19641016,8.731580,,
19641017,8.089475,,
19641018,8.205262,,
19641019,6.963158,,
19641020,6.763158,,
19641021,5.084211,,
19641022,5.494737,,
19641023,6.857895,,
19641024,5.168421,,
19641025,5.694737,,
19641026,3.342105,,
19641027,5.326316,,
19641028,7.652632,,
19641029,5.852631,,
19641030,6.021051,,
19641031,6.305264,,
19641101,4.989475,,
19641102,5.663158,,
19641103,3.726315,,
19641104,4.663157,,
19641105,3.952632,,
19641106,4.647369,,
19641107,2.389473,,
19641108,0.6578947,,
19641109,0.6052631,,
19641110,2.405263,,
19641111,4.252631,,
19641112,6.763158,,
19641113,7.468421,,
19641114,11.52105,,
19641115,8.994736,,
19641116,8.157895,,
19641117,5.789474,,
19641118,4.000000,,
19641119,4.373684,,
19641120,9.036841,,
19641121,8.868421,,
19641122,6.521052,,
19641123,8.431579,,
19641124,9.621052,,
19641125,10.45263,,
19641126,4.857894,,
19641127,6.389472,,
19641128,2.947369,,
19641129,0.8210526,,
19641130,-0.6473683,,
19641201,1.078947,,
19641202,0.3684211E-01
19641203,0.2000000,,
19641204,0.2157895,,
19641205,-0.5210527,,
19641206,1.310526,,
19641207,6.857895,,
19641208,6.557895,,
19641209,9.273684,,
19641210,4.452632,,
19641211,0.5421052,,
19641212,3.721053,,
19641213,7.589474,,
19641214,5.184211,,
19641215,5.910527,,
19641216,4.147368,,
19641217,3.878947,,
19641218,5.121052,,
19641219,1.415790,,
19641220,-0.7894737,,
19641221,-0.3894737,,
19641222,-0.4736842,,
19641223,-1.652631,,
19641224,-3.700000,,
19641225,-3.810526,,
19641226,-4.378948,,
19641227,-6.221053,,
19641228,-3.694737,,
19641229,-2.994737,,
19641230,-1.489474,,
19641231,6.947369,,
19650101,4.715789,,
19650102,2.847368,,
19650103,1.642105,,
19650104,-0.3684210,,
19650105,2.631579,,
19650106,0.7315790,,
19650107,-0.5263157,,
19650108,6.031579,,
19650109,3.378947,,
19650110,0.6157896,,
19650111,2.747369,,
19650112,2.484210,,
19650113,3.057895,,
19650114,2.278947,,
19650115,2.826316,,
19650116,2.831579,,
19650117,5.547369,,
19650118,4.405264,,
19650119,1.157895,,
19650120,0.5578949,,
19650121,1.178947,,
19650122,0.6578948,,
19650123,1.926316,,
19650124,1.542105,,
19650125,0.5263158E-02
19650126,-0.1315790,,
19650127,0.7210526,,
19650128,0.3105263,,
19650129,0.3736842,,
19650130,0.3052631,,
19650131,-2.578947,,
19650201,-1.815789,,
19650202,-1.368421,,
19650203,0.1052631E-01
19650204,-0.2842106,,
19650205,-1.084211,,
19650206,0.3631579,,
19650207,2.078947,,
19650208,-1.268421,,
19650209,-3.521052,,
19650210,-0.2631578E-01
19650211,0.1315790,,
19650212,2.815789,,
19650213,3.168421,,
19650214,2.036842,,
19650215,-1.694737,,
19650216,-2.294737,,
19650217,-1.778947,,
19650218,-0.3105263,,
19650219,-1.589473,,
19650220,-2.694737,,
19650221,-3.089474,,
19650222,-0.7842106,,
19650223,-1.289474,,
19650224,-2.994737,,
19650225,-2.563158,,
19650226,-0.9473683,,
19650227,-4.452632,,
19650228,-2.621053,,
19650301,-0.8210527,,
19650302,-3.426316,,
19650303,-3.168421,,
19650304,-3.321053,,
19650305,-2.936842,,
19650306,-0.9473683,,
19650307,-5.721052,,
19650308,-6.263158,,
19650309,-0.2789474,,
19650310,-1.200000,,
19650311,-0.7263159,,
19650312,0.5315788,,
19650313,1.100000,,
19650314,3.678947,,
19650315,6.168420,,
19650316,6.689473,,
19650317,5.205263,,
19650318,7.121052,,
19650319,4.457895,,
19650320,1.142105,,
19650321,0.2421053,,
19650322,1.331579,,
19650323,5.594738,,
19650324,7.905263,,
19650325,4.815790,,
19650326,4.468421,,
19650327,5.426316,,
19650328,10.10000,,
19650329,10.04211,,
19650330,6.663158,,
19650331,6.342104,,
19650401,6.442104,,
19650402,6.447368,,
19650403,8.968421,,
19650404,9.468420,,
19650405,10.19474,,
19650406,11.47368,,
19650407,8.136843,,
19650408,9.500002,,
19650409,5.115790,,
19650410,6.289474,,
19650411,7.552631,,
19650412,9.226315,,
19650413,7.152632,,
19650414,6.073684,,
19650415,8.568421,,
19650416,7.410526,,
19650417,6.784210,,
19650418,6.900000,,
19650419,7.873683,,
19650420,7.278947,,
19650421,10.29474,,
19650422,7.647369,,
19650423,7.573685,,
19650424,7.747369,,
19650425,6.494737,,
19650426,7.610526,,
19650427,7.600000,,
19650428,9.863156,,
19650429,8.105263,,
19650430,10.28947,,
19650501,12.16316,,
19650502,11.53158,,
19650503,9.821053,,
19650504,12.71579,,
19650505,12.16316,,
19650506,10.14211,,
19650507,10.16316,,
19650508,12.70526,,
19650509,11.24211,,
19650510,9.031580,,
19650511,8.684210,,
19650512,12.36842,,
19650513,14.12105,,
19650514,16.72632,,
19650515,16.35789,,
19650516,15.11579,,
19650517,17.98947,,
19650518,14.56842,,
19650519,8.552631,,
19650520,7.642105,,
19650521,8.415790,,
19650522,13.15263,,
19650523,14.00526,,
19650524,11.57368,,
19650525,12.35263,,
19650526,11.13158,,
19650527,12.24211,,
19650528,15.10526,,
19650529,13.43158,,
19650530,11.66316,,
19650531,14.88947,,
19650601,10.60000,,
19650602,14.21579,,
19650603,12.57368,,
19650604,17.12105,,
19650605,15.81053,,
19650606,18.22105,,
19650607,16.28421,,
19650608,20.33684,,
19650609,18.90000,,
19650610,17.36842,,
19650611,16.81053,,
19650612,12.66316,,
19650613,14.86316,,
19650614,16.20526,,
19650615,19.48421,,
19650616,22.62632,,
19650617,15.40526,,
19650618,15.40000,,
19650619,16.67894,,
19650620,16.68947,,
19650621,19.51052,,
19650622,21.86842,,
19650623,16.00526,,
19650624,19.93158,,
19650625,21.96842,,
19650626,20.81053,,
19650627,18.03158,,
19650628,15.78421,,
19650629,17.72105,,
19650630,19.94737,,
19650701,15.14737,,
19650702,13.86842,,
19650703,12.49474,,
19650704,13.39474,,
19650705,13.00000,,
19650706,13.26316,,
19650707,15.33158,,
19650708,14.33684,,
19650709,12.52105,,
19650710,12.70526,,
19650711,16.40526,,
19650712,16.78947,,
19650713,20.67895,,
19650714,20.26842,,
19650715,21.01579,,
19650716,19.69473,,
19650717,15.11579,,
19650718,18.48421,,
19650719,20.77368,,
19650720,21.20000,,
19650721,17.88947,,
19650722,18.38947,,
19650723,17.01053,,
19650724,17.16315,,
19650725,16.78421,,
19650726,14.55789,,
19650727,13.78948,,
19650728,14.01579,,
19650729,15.35263,,
19650730,15.48421,,
19650731,12.17895,,
19650801,14.27368,,
19650802,14.68947,,
19650803,14.74737,,
19650804,15.15263,,
19650805,19.22631,,
19650806,22.40000,,
19650807,18.58947,,
19650808,15.10000,,
19650809,13.83158,,
19650810,14.13158,,
19650811,14.73684,,
19650812,15.51052,,
19650813,15.08421,,
19650814,15.94211,,
19650815,15.46316,,
19650816,16.29473,,
19650817,17.26842,,
19650818,18.40000,,
19650819,20.48947,,
19650820,20.17369,,
19650821,19.63158,,
19650822,22.60000,,
19650823,16.93158,,
19650824,17.83685,,
19650825,14.84737,,
19650826,12.99474,,
19650827,14.33684,,
19650828,12.45263,,
19650829,12.90000,,
19650830,13.10526,,
19650831,14.96842,,
19650901,14.21052,,
19650902,21.02105,,
19650903,18.07369,,
19650904,15.48421,,
19650905,16.53684,,
19650906,13.10526,,
19650907,13.14737,,
19650908,14.84737,,
19650909,16.34737,,
19650910,14.50526,,
19650911,12.20000,,
19650912,11.80526,,
19650913,11.41579,,
19650914,12.90000,,
19650915,13.82105,,
19650916,16.54737,,
19650917,17.79474,,
19650918,17.40000,,
19650919,12.51579,,
19650920,10.66316,,
19650921,11.58947,,
19650922,13.38947,,
19650923,14.81579,,
19650924,15.14210,,
19650925,16.80526,,
19650926,17.23684,,
19650927,10.54211,,
19650928,12.15263,,
19650929,11.42632,,
19650930,13.15789,,
19651001,16.74737,,
19651002,14.02105,,
19651003,12.20526,,
19651004,13.18947,,
19651005,11.73684,,
19651006,10.05789,,
19651007,10.11053,,
19651008,10.22632,,
19651009,6.957895,,
19651010,5.889474,,
19651011,6.921052,,
19651012,5.568421,,
19651013,7.000001,,
19651014,8.063159,,
19651015,11.72105,,
19651016,9.663158,,
19651017,7.652632,,
19651018,8.836842,,
19651019,5.500000,,
19651020,6.157895,,
19651021,5.699999,,
19651022,3.694737,,
19651023,3.500000,,
19651024,6.731579,,
19651025,5.731579,,
19651026,3.489474,,
19651027,9.384210,,
19651028,12.85789,,
19651029,9.342105,,
19651030,8.763157,,
19651031,8.663158,,
19651101,11.68947,,
19651102,8.326316,,
19651103,5.031579,,
19651104,4.105264,,
19651105,3.484210,,
19651106,4.205263,,
19651107,5.342105,,
19651108,6.357895,,
19651109,8.731580,,
19651110,7.742106,,
19651111,5.021053,,
19651112,-1.184211,,
19651113,-2.189473,,
19651114,-3.652632,,
19651115,-4.742106,,
19651116,-4.510527,,
19651117,-3.784210,,
19651118,-7.142105,,
19651119,-6.210526,,
19651120,-4.963159,,
19651121,-3.321053,,
19651122,-5.678948,,
19651123,-8.394736,,
19651124,-1.294737,,
19651125,1.868421,,
19651126,1.800000,,
19651127,1.442105,,
19651128,2.005264,,
19651129,2.136842,,
19651130,3.089474,,
19651201,1.347369,,
19651202,1.600000,,
19651203,3.536842,,
19651204,2.536842,,
19651205,5.494736,,
19651206,5.105263,,
19651207,4.252632,,
19651208,2.178947,,
19651209,2.900000,,
19651210,5.621052,,
19651211,3.126316,,
19651212,1.231579,,
19651213,-1.189474,,
19651214,-2.442105,,
19651215,1.657895,,
19651216,-0.5736842,,
19651217,-0.2315789,,
19651218,9.389474,,
19651219,10.57368,,
19651220,3.731579,,
19651221,2.547368,,
19651222,2.005263,,
19651223,1.242105,,
19651224,3.721052,,
19651225,5.489473,,
19651226,3.073684,,
19651227,1.089474,,
19651228,-0.2263158,,
19651229,0.5684210,,
19651230,1.810526,,
19651231,3.873684,,
19660101,5.426315,,
19660102,6.336843,,
19660103,3.052632,,
19660104,-3.536842,,
19660105,-6.131579,,
19660106,-6.052631,,
19660107,-2.810526,,
19660108,-2.968421,,
19660109,-4.484211,,
19660110,-4.615789,,
19660111,-4.636842,,
19660112,-6.589474,,
19660113,-3.489474,,
19660114,-4.621053,,
19660115,-5.036841,,
19660116,-8.331579,,
19660117,-9.910526,,
19660118,-7.657896,,
19660119,-4.289473,,
19660120,-9.089474,,
19660121,-6.321052,,
19660122,-3.984211,,
19660123,-2.863158,,
19660124,-2.647369,,
19660125,-0.8263159,,
19660126,-4.868421,,
19660127,-2.821053,,
19660128,1.100000,,
19660129,3.047369,,
19660130,5.699999,,
19660131,6.731579,,
19660201,2.736842,,
19660202,-0.8368421,,
19660203,2.115789,,
19660204,2.273685,,
19660205,8.068419,,
19660206,8.657894,,
19660207,3.015790,,
19660208,-6.084210,,
19660209,-8.147367,,
19660210,-9.047368,,
19660211,-6.226315,,
19660212,-4.621053,,
19660213,-4.484210,,
19660214,-1.942105,,
19660215,-1.615790,,
19660216,-6.200000,,
19660217,-5.636842,,
19660218,-7.242105,,
19660219,-0.9473684E-01
19660220,7.205264,,
19660221,9.421054,,
19660222,7.231579,,
19660223,4.468421,,
19660224,5.715789,,
19660225,8.884212,,
19660226,9.705263,,
19660227,8.352633,,
19660228,7.273685,,
19660301,5.947368,,
19660302,3.873684,,
19660303,5.578947,,
19660304,4.715789,,
19660305,4.005263,,
19660306,6.305264,,
19660307,8.042105,,
19660308,6.536842,,
19660309,5.331578,,
19660310,6.373684,,
19660311,5.631579,,
19660312,2.542105,,
19660313,-1.326316,,
19660314,-0.2684211,,
19660315,2.978947,,
19660316,2.205263,,
19660317,5.863158,,
19660318,5.410526,,
19660319,1.094737,,
19660320,2.594737,,
19660321,4.742105,,
19660322,6.084211,,
19660323,5.957895,,
19660324,2.747369,,
19660325,1.378947,,
19660326,2.052632,,
19660327,4.610526,,
19660328,3.694737,,
19660329,2.605263,,
19660330,1.710526,,
19660331,5.721053,,
19660401,8.342105,,
19660402,9.000001,,
19660403,7.852632,,
19660404,9.231580,,
19660405,8.100000,,
19660406,12.33684,,
19660407,10.62632,,
19660408,9.042104,,
19660409,11.91053,,
19660410,9.784213,,
19660411,4.621053,,
19660412,2.857894,,
19660413,3.515789,,
19660414,1.547369,,
19660415,1.652631,,
19660416,6.705263,,
19660417,6.068421,,
19660418,8.421054,,
19660419,12.72632,,
19660420,11.64737,,
19660421,4.031579,,
19660422,5.547369,,
19660423,12.42105,,
19660424,16.26842,,
19660425,14.09474,,
19660426,13.84737,,
19660427,15.16842,,
19660428,16.06842,,
19660429,13.23684,,
19660430,14.33684,,
19660501,15.33684,,
19660502,18.00000,,
19660503,19.72631,,
19660504,16.97895,,
19660505,15.02631,,
19660506,12.11579,,
19660507,10.42632,,
19660508,11.68421,,
19660509,9.652631,,
19660510,7.142106,,
19660511,8.447370,,
19660512,14.67368,,
19660513,16.15790,,
19660514,18.79474,,
19660515,18.82631,,
19660516,19.06316,,
19660517,21.78947,,
19660518,21.51579,,
19660519,15.85789,,
19660520,12.20526,,
19660521,14.02632,,
19660522,18.53158,,
19660523,15.40527,,
19660524,12.73684,,
19660525,13.64211,,
19660526,11.58421,,
19660527,9.410526,,
19660528,11.37368,,
19660529,11.86316,,
19660530,13.15263,,
19660531,14.57895,,
19660601,15.09474,,
19660602,11.13158,,
19660603,12.84211,,
19660604,18.23158,,
19660605,22.66842,,
19660606,20.27895,,
19660607,18.39474,,
19660608,18.47894,,
19660609,20.43158,,
19660610,20.72105,,
19660611,20.87895,,
19660612,23.12105,,
19660613,22.13158,,
19660614,23.33684,,
19660615,23.24211,,
19660616,24.44737,,
19660617,25.64737,,
19660618,22.51053,,
19660619,14.45263,,
19660620,15.76842,,
19660621,16.61579,,
19660622,18.59474,,
19660623,22.25789,,
19660624,17.70527,,
19660625,14.68421,,
19660626,16.93158,,
19660627,15.75263,,
19660628,12.89474,,
19660629,15.18421,,
19660630,19.05790,,
19660701,16.16842,,
19660702,18.74210,,
19660703,21.32105,,
19660704,18.61579,,
19660705,18.28421,,
19660706,17.11053,,
19660707,14.73684,,
19660708,14.53684,,
19660709,17.30000,,
19660710,18.88421,,
19660711,18.11579,,
19660712,16.23158,,
19660713,19.50000,,
19660714,16.88421,,
19660715,14.02632,,
19660716,14.83158,,
19660717,14.94737,,
19660718,18.08947,,
19660719,25.15263,,
19660720,21.51579,,
19660721,20.13685,,
19660722,21.41579,,
19660723,16.27895,,
19660724,18.70000,,
19660725,17.24211,,
19660726,16.17895,,
19660727,17.68947,,
19660728,14.12105,,
19660729,16.65264,,
19660730,16.20526,,
19660731,15.41053,,
19660801,17.35264,,
19660802,14.99474,,
19660803,17.51052,,
19660804,16.15263,,
19660805,16.08421,,
19660806,14.57895,,
19660807,16.75789,,
19660808,18.20527,,
19660809,14.60526,,
19660810,19.65789,,
19660811,21.08947,,
19660812,23.02106,,
19660813,25.75263,,
19660814,21.10526,,
19660815,15.02105,,
19660816,14.31579,,
19660817,17.00000,,
19660818,20.30526,,
19660819,21.41579,,
19660820,21.81579,,
19660821,17.13684,,
19660822,17.83158,,
19660823,15.03158,,
19660824,12.05789,,
19660825,13.32105,,
19660826,14.98947,,
19660827,15.13684,,
19660828,15.26842,,
19660829,16.77368,,
19660830,16.34211,,
19660831,14.31579,,
19660901,14.90000,,
19660902,15.94737,,
19660903,16.53158,,
19660904,16.58421,,
19660905,14.68421,,
19660906,15.09474,,
19660907,15.64210,,
19660908,13.17895,,
19660909,12.38421,,
19660910,13.87368,,
19660911,15.89474,,
19660912,20.37369,,
19660913,16.15789,,
19660914,14.56316,,
19660915,13.70526,,
19660916,11.24210,,
19660917,11.34210,,
19660918,11.32105,,
19660919,9.763157,,
19660920,11.79474,,
19660921,11.80526,,
19660922,11.23158,,
19660923,11.52632,,
19660924,12.45263,,
19660925,11.96316,,
19660926,12.20000,,
19660927,11.54211,,
19660928,8.952631,,
19660929,10.65789,,
19660930,11.84737,,
19661001,13.46316,,
19661002,14.82105,,
19661003,18.16316,,
19661004,20.22105,,
19661005,16.74211,,
19661006,15.82105,,
19661007,18.36842,,
19661008,14.51053,,
19661009,15.00000,,
19661010,14.13158,,
19661011,12.33158,,
19661012,11.04210,,
19661013,10.40000,,
19661014,9.747369,,
19661015,12.24737,,
19661016,14.25263,,
19661017,12.86842,,
19661018,11.60000,,
19661019,13.92632,,
19661020,10.82105,,
19661021,9.642105,,
19661022,10.33158,,
19661023,12.05789,,
19661024,8.878946,,
19661025,8.842104,,
19661026,8.726315,,
19661027,6.742105,,
19661028,6.689474,,
19661029,5.436842,,
19661030,3.626316,,
19661031,0.1578947E-01
19661101,-1.894737,,
19661102,-0.3157895E-01
19661103,2.947368,,
19661104,10.52632,,
19661105,5.652631,,
19661106,7.473683,,
19661107,6.931580,,
19661108,7.194736,,
